CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
494,Germany,Female,31,8,131018.94,1,0,1,57483.6,0
580,France,Male,37,0,179409.96,1,1,1,124679.39,0
850,France,Female,47,2,115145.4,3,1,0,23565.44,1
508,France,Female,54,8,148752.65,1,1,1,186063.04,0
538,Germany,Male,25,10,112533.25,1,1,1,75406.09,0
573,France,Male,33,5,78687.57,2,0,1,177840.4,0
578,Germany,Female,36,5,97639.01,1,1,0,163749.01,1
676,Spain,Male,49,10,0.0,2,1,1,45489.86,1
592,Spain,Male,34,1,134544.43,2,0,1,192836.85,1
631,France,Female,35,5,110545.91,2,1,0,198418.67,0
569,Germany,Male,24,2,63698.24,2,1,1,163005.27,0
605,Germany,Male,45,5,93457.96,2,1,1,95783.82,0
644,France,Male,38,9,25652.33,1,0,1,137783.44,1
637,Germany,Male,33,6,95400.63,2,1,0,25323.87,0
838,France,Male,37,10,0.0,1,1,0,185012.61,0
647,Spain,Male,52,5,199039.31,1,1,0,52133.99,1
630,France,Female,29,9,0.0,4,1,0,146174.56,0
413,Spain,Female,31,1,51228.12,3,0,0,162291.0,1
673,Germany,Female,54,3,0.0,2,0,1,194219.36,0
462,France,Male,41,3,116404.14,2,1,1,166523.62,0
702,Germany,Male,47,8,93017.26,1,0,1,165428.17,0
664,France,Male,44,5,96332.2,2,1,1,144022.9,0
726,Spain,Female,40,2,86594.61,1,1,0,119562.86,0
590,Germany,Female,36,1,202380.84,1,1,1,17957.84,0
653,France,Female,49,4,83358.42,1,1,1,194813.58,1
714,France,Female,53,1,122728.73,2,1,1,95304.47,0
562,Spain,Female,52,7,0.0,3,1,1,161389.77,0
708,France,Male,27,9,0.0,3,1,0,81684.21,0
704,Spain,Male,54,10,166581.25,2,0,1,96651.42,0
637,Spain,Female,36,2,0.0,1,1,1,97846.56,1
800,Germany,Female,32,4,78381.89,1,1,0,198101.58,1
699,France,Male,38,5,128478.18,1,1,0,50156.16,0
491,Germany,Male,49,5,106011.96,1,1,1,105335.48,0
744,Spain,Female,46,4,129251.22,2,1,1,39391.18,0
587,France,Female,37,2,90063.46,1,1,0,103883.18,0
726,France,Female,49,1,0.0,2,1,1,113733.36,0
678,France,Female,42,4,70173.51,1,1,0,35963.6,1
399,France,Female,34,1,244961.89,1,1,0,142668.48,1
707,Germany,Female,32,0,169580.04,2,1,0,167317.62,0
629,France,Male,45,5,148269.99,2,0,0,165045.25,0
606,Germany,Male,39,9,50895.16,1,1,0,148552.23,1
610,France,Female,25,5,152303.48,2,1,1,36767.95,0
725,France,Male,49,0,136404.8,2,1,0,128078.8,1
562,France,Male,35,9,0.0,1,1,0,142687.9,1
756,Spain,Female,58,7,0.0,1,1,1,154277.29,1
506,Germany,Male,25,3,123596.65,3,1,0,144786.25,1
678,France,Male,38,3,98068.41,1,1,0,129472.43,1
723,Spain,Male,32,9,0.0,1,0,0,148271.11,0
721,France,Male,29,5,161105.36,1,1,1,171941.45,0
667,France,Female,35,1,59043.48,2,1,1,118170.59,0
630,France,Female,59,3,81327.47,3,1,0,37606.39,0
598,Spain,Female,42,2,71354.45,1,0,0,165031.82,0
534,Germany,Female,31,4,131528.8,2,0,1,135593.18,0
585,Germany,Female,20,3,15588.17,2,1,1,140456.12,0
559,France,Male,21,6,79121.06,1,1,0,65899.34,0
543,France,Male,34,3,0.0,2,0,1,38435.38,0
821,Germany,Male,33,7,88730.48,4,1,0,158337.11,0
487,France,Male,38,5,142598.55,3,1,0,19389.79,1
757,Spain,Female,18,10,143526.62,2,1,1,86446.02,0
533,Spain,Male,39,9,67164.89,1,0,0,106683.7,0
553,France,Male,51,3,132732.74,1,1,0,13311.8,1
551,Germany,Male,58,0,95371.5,1,0,1,123431.21,1
545,Spain,Male,19,6,175776.42,2,1,1,32729.02,0
738,France,Female,31,3,0.0,1,1,0,55875.16,0
706,Germany,Male,31,9,0.0,2,1,0,198778.03,0
628,Spain,Male,42,4,151523.41,2,1,0,116451.77,1
850,France,Male,27,3,81126.84,1,0,0,193971.74,0
648,Spain,Male,59,3,90741.6,2,1,1,103600.55,0
656,France,Female,40,9,122468.02,1,1,0,162650.7,0
585,Germany,Male,39,1,30915.19,1,0,0,17218.11,0
574,Spain,Male,58,10,108881.99,2,1,1,65339.49,0
599,Germany,Male,40,2,132793.84,1,1,1,63812.57,0
731,France,Male,44,9,123931.34,1,1,1,23261.89,0
704,Germany,Male,32,5,73855.57,3,0,1,190899.32,0
773,France,Female,25,6,156580.46,3,1,0,105889.04,0
582,France,Male,33,2,53130.21,2,1,0,122664.61,0
706,France,Male,64,7,72472.88,1,1,1,108887.62,0
679,Germany,Male,47,7,0.0,1,1,1,57227.18,0
691,France,Male,43,5,120364.35,1,1,1,185617.58,0
568,France,Male,29,5,88123.75,1,1,0,137108.82,0
551,Spain,Female,50,6,168886.52,3,1,0,33484.2,1
701,France,Male,25,5,120354.88,1,1,1,97739.92,0
733,France,Female,23,10,108934.21,2,1,1,10280.01,0
591,France,Female,34,0,118527.08,1,0,1,138201.21,0
708,France,Male,61,2,143111.11,2,1,1,109480.87,0
764,Germany,Female,61,9,117520.29,1,1,1,181797.45,0
616,France,Male,35,8,10905.12,1,1,1,189993.97,0
513,France,Female,33,3,0.0,1,1,0,28653.67,0
525,Spain,Male,22,5,0.0,3,1,1,27004.35,0
586,Spain,Male,41,0,140612.35,2,1,0,180827.27,0
608,Germany,Male,42,1,83890.94,2,0,0,107299.35,1
647,Spain,Female,49,10,10010.74,1,1,1,99238.8,0
648,Spain,Female,50,7,0.0,2,0,1,118449.93,0
624,France,Male,38,0,55892.87,2,0,0,98616.3,1
715,Germany,Female,46,8,131899.3,1,0,0,126710.95,1
578,Germany,Female,32,4,172490.33,2,1,1,190323.16,0
770,France,Female,46,6,120702.5,2,1,0,125136.73,0
739,France,Male,34,9,0.0,3,0,0,70939.68,1
732,France,Female,45,9,64225.54,4,1,0,50542.95,1
587,Germany,Male,44,1,175760.72,2,0,1,193562.02,0
639,Spain,Male,41,4,36839.39,1,1,1,120085.9,0
719,Spain,Male,49,2,214292.19,1,0,1,117666.88,0
631,France,Female,23,10,202553.95,1,1,1,16332.77,0
584,France,Female,28,8,0.0,1,0,0,184493.56,0
580,France,Female,37,7,124796.48,1,1,1,99224.56,0
584,Germany,Female,24,0,87240.71,2,1,1,199952.51,0
540,Spain,Male,36,8,123530.01,2,1,0,41894.41,0
850,Spain,Male,36,6,152246.42,2,1,0,71978.97,1
465,Spain,Female,54,3,0.0,3,0,1,49914.33,1
557,Spain,Female,42,4,0.0,1,1,0,81997.03,0
707,Spain,Male,51,4,90235.3,1,1,0,195560.54,0
585,France,Male,43,3,0.0,2,1,1,88807.8,0
617,France,Female,34,10,169526.1,2,0,1,167149.1,0
688,France,Male,41,10,72945.67,2,1,0,153500.97,0
748,France,Female,48,0,109973.36,2,0,0,66610.35,0
624,France,Female,53,10,0.0,1,1,1,120181.77,0
738,France,Male,39,4,0.0,2,0,1,171824.57,0
489,Spain,Male,22,8,115845.08,3,0,0,126152.5,0
592,France,Female,21,8,124983.4,1,1,1,60336.67,0
697,Spain,Male,36,6,52116.49,2,1,0,174002.38,0
837,Spain,Male,18,8,0.0,1,1,1,115671.41,0
558,Germany,Male,60,7,0.0,1,1,0,196201.67,1
542,Germany,Female,47,9,0.0,1,1,0,134568.9,0
682,France,Female,33,4,196673.18,2,0,1,95282.12,1
655,Germany,Male,28,8,0.0,2,1,0,92822.09,1
582,France,Female,51,10,135920.81,3,1,1,177220.07,0
534,Spain,Male,28,10,109033.21,2,1,0,196312.82,0
601,France,Male,29,1,101860.46,1,1,0,87967.08,1
700,France,Male,32,5,94261.07,2,1,0,40973.61,0
618,Germany,Male,41,5,0.0,1,1,1,17557.55,0
761,Germany,Female,47,6,132239.06,2,0,0,71250.75,1
637,France,Female,53,7,90125.68,1,1,0,74975.98,0
707,Germany,Male,51,9,36910.04,2,1,1,90913.99,1
676,France,Female,40,5,51179.76,3,1,0,37554.9,0
612,Germany,Female,51,7,0.0,1,1,1,103605.72,1
729,France,Female,33,9,77721.29,2,1,0,189239.37,1
534,France,Male,20,1,130225.16,2,1,0,54173.9,0
597,France,Male,33,7,68021.86,1,1,0,140103.78,0
611,France,Male,31,4,0.0,1,0,1,17216.66,1
686,France,Male,33,9,98800.85,2,0,0,132323.85,0
710,France,Male,29,6,0.0,1,1,1,188128.48,1
573,France,Male,35,6,105871.8,1,1,1,63645.42,0
559,France,Male,47,8,0.0,2,1,1,165084.71,0
657,Germany,Female,59,2,33690.39,2,1,1,25665.3,1
504,France,Female,21,5,191131.08,1,1,1,78064.77,0
746,Germany,Female,26,8,154928.33,3,1,1,11273.36,0
629,Spain,Male,31,8,103873.86,2,1,0,77470.8,0
539,France,Female,48,2,166517.34,3,1,0,68869.58,1
537,Spain,Female,38,9,88231.41,2,1,0,141623.57,1
680,France,Female,32,1,119855.28,1,1,1,65956.96,0
677,France,Female,48,2,76846.45,1,1,0,166388.0,1
577,Germany,Female,51,9,0.0,3,0,1,65376.75,1
639,Spain,Female,40,6,68222.71,2,1,0,52430.71,1
543,Spain,Female,31,5,0.0,2,0,0,103960.06,0
625,France,Female,43,6,140315.22,2,1,1,134727.02,0
790,Spain,Female,37,10,159505.86,1,0,0,178858.19,0
850,France,Female,37,2,0.0,2,1,0,164566.7,0
630,France,Male,34,3,144163.19,1,0,1,109655.75,0
691,France,Female,50,5,53936.78,2,1,0,195875.35,1
687,Spain,Male,43,9,0.0,2,1,0,66338.11,0
487,France,Female,51,6,66100.69,2,1,1,199898.01,1
541,Spain,Female,55,7,148402.32,1,1,1,83185.11,0
430,Germany,Female,45,8,104364.72,2,1,0,59857.56,1
693,Germany,Male,34,9,0.0,1,0,0,82731.57,1
835,Germany,Female,51,5,107884.87,1,1,1,121305.35,0
751,Spain,Male,45,5,0.0,1,1,1,100047.73,0
654,France,Male,69,0,137338.72,1,1,0,19535.64,1
641,France,Male,43,0,21191.08,1,0,1,77641.29,1
617,Germany,Female,48,5,99677.65,1,0,1,103445.8,0
751,France,Male,43,8,111462.42,1,1,1,136025.77,0
670,France,Male,39,9,34000.75,1,1,0,191079.51,0
656,France,Female,37,4,33287.71,2,0,1,191621.74,0
545,France,Female,43,6,86035.16,2,0,0,107666.33,0
707,France,Male,46,8,105443.26,1,0,0,118127.29,0
636,France,Female,53,3,105626.39,1,1,0,142626.31,1
688,Spain,Male,43,1,76069.88,1,1,0,168712.11,1
745,France,Female,35,10,73938.6,1,0,0,151593.18,0
495,Spain,Male,36,6,84450.83,2,1,0,146897.21,1
622,Spain,Female,25,1,120523.13,2,1,1,94982.21,0
608,France,Female,58,2,169720.29,1,1,1,175100.45,1
600,Germany,Female,34,3,0.0,1,1,1,135883.95,0
544,Germany,Female,51,2,137396.11,1,0,1,40247.68,0
581,Germany,Female,43,4,0.0,1,1,1,123691.56,0
546,France,Male,43,8,132337.56,2,1,1,69006.21,0
728,France,Male,39,8,0.0,2,1,1,48582.69,0
686,France,Male,31,10,65733.44,2,0,0,133281.36,0
679,Germany,Male,29,9,154103.84,2,0,0,132027.51,0
467,Spain,Female,59,3,39789.77,2,1,1,191396.31,0
835,Germany,Male,41,0,111635.16,1,1,1,195482.03,0
611,Germany,Female,52,1,92389.13,2,1,0,87669.72,1
816,Spain,Male,55,8,0.0,2,0,1,43918.58,0
721,Germany,Male,35,3,53570.22,1,1,0,36687.06,1
628,France,Female,45,7,0.0,2,1,1,195109.09,0
844,Spain,Female,40,5,187486.94,2,1,1,85218.6,1
704,France,Female,27,9,54463.44,1,0,0,75128.75,0
628,France,Male,38,5,114861.57,2,0,1,128017.84,0
613,Germany,Female,46,9,149505.4,1,1,0,20889.63,1
748,Spain,Female,35,2,89569.48,1,1,1,132883.9,1
599,France,Male,36,8,175740.43,1,1,1,176392.63,1
614,France,Female,38,5,82656.21,2,0,1,147611.18,0
593,France,Female,63,2,0.0,2,1,0,89316.08,1
578,France,Male,20,2,53355.98,2,0,1,32066.95,0
584,France,Male,46,3,111582.7,2,1,1,55836.11,1
818,Germany,Male,37,1,105157.19,1,1,0,60430.72,1
746,Spain,Female,33,10,138066.86,2,1,0,83135.32,0
672,France,Female,37,2,71917.29,1,1,1,35335.92,0
598,France,Female,47,6,69536.23,1,1,0,119374.25,1
598,France,Female,48,6,129049.59,2,1,0,79599.16,1
615,France,Male,42,5,177653.91,1,1,0,104310.46,0
820,Germany,Female,52,6,137708.53,2,0,1,64175.92,1
678,Germany,Male,54,10,201065.44,1,1,0,96234.04,1
721,Germany,Female,49,10,0.0,2,1,1,145403.48,0
669,France,Male,34,9,132003.23,1,1,1,26762.5,0
566,Germany,Male,45,5,0.0,2,1,1,106917.9,0
660,France,Male,45,8,0.0,2,1,1,127482.39,0
548,France,Male,31,2,169353.64,1,1,0,136858.46,1
764,Spain,Male,23,9,48586.33,3,1,0,185330.54,1
579,Spain,Female,18,2,146630.26,2,0,1,158413.1,0
596,Spain,Male,41,1,118798.54,1,1,1,150409.0,0
727,Spain,Female,43,9,94910.18,2,1,1,174919.98,0
584,Germany,Male,27,8,12807.68,1,1,0,183740.47,0
629,Spain,Female,52,1,24911.63,2,1,1,169476.34,0
399,France,Male,42,10,86047.7,1,1,0,126659.03,1
619,France,Male,55,1,28841.24,2,1,1,170188.49,0
706,France,Male,44,0,87124.65,1,0,0,72018.3,1
590,France,Female,28,10,0.0,2,1,0,190875.61,0
703,France,Female,45,2,0.0,2,1,1,42957.8,0
648,France,Male,47,2,109340.06,3,0,0,53550.81,1
753,Germany,Male,34,8,0.0,2,0,0,40119.85,0
580,Spain,Female,24,6,120535.9,2,1,0,157632.57,0
627,Germany,Female,41,5,131423.04,2,1,1,92554.04,1
510,France,Male,29,10,0.0,1,1,0,150225.77,0
641,Germany,Male,52,0,65901.91,2,0,1,106912.34,0
610,France,Female,36,10,39107.15,2,1,0,86622.34,0
741,France,Male,59,2,131479.17,1,1,0,180311.58,0
591,France,Male,18,6,113528.34,2,1,0,92107.45,0
610,France,Male,41,3,102414.99,1,1,0,127495.95,1
586,France,Male,56,3,98329.36,2,1,1,173133.6,0
653,Spain,Female,30,3,121787.44,1,1,1,50393.26,0
839,Spain,Male,38,6,122828.28,2,1,0,86517.56,0
350,Germany,Male,36,9,79229.97,1,1,1,37532.0,0
645,France,Male,32,1,71948.97,1,0,1,113110.8,1
762,Spain,Female,43,7,0.0,2,0,0,160017.91,0
601,Germany,Male,26,9,95133.79,1,1,1,20456.11,0
700,France,Male,39,8,212155.48,1,1,0,21462.86,0
762,Germany,Male,46,10,85037.48,2,0,1,150826.43,0
624,France,Female,38,0,120062.6,2,0,0,144822.43,0
588,France,Female,29,3,129228.18,2,0,0,86416.99,0
739,France,Male,51,4,177827.26,1,1,1,78531.69,0
697,Germany,Male,48,5,62818.4,1,1,1,63586.31,0
644,France,Male,29,3,174661.69,2,0,1,21734.59,0
708,France,Male,26,2,97335.43,2,1,0,107574.37,0
741,France,Female,30,9,235069.95,3,1,1,127054.3,0
645,Spain,Female,46,2,123855.32,1,0,1,174419.15,1
679,France,Male,43,10,0.0,2,1,0,112953.65,1
700,France,Male,49,0,94747.75,4,1,0,38871.71,1
606,France,Male,36,4,174486.01,1,0,1,68553.84,0
763,Spain,Female,30,6,109240.14,3,1,0,159154.5,1
552,Germany,Female,50,10,101899.48,1,1,0,127456.12,0
638,Spain,Male,34,8,142387.85,2,1,0,156511.18,1
723,France,Male,42,0,0.0,1,1,0,88562.38,0
550,France,Male,23,8,94041.87,2,1,0,22828.27,1
733,Germany,Male,34,3,55876.93,2,1,0,179504.21,1
668,France,Male,51,9,194898.68,1,1,0,76351.19,1
776,Spain,Male,32,8,41424.21,2,1,1,25842.96,0
708,Spain,Female,49,2,113812.27,1,1,0,121508.7,1
635,France,Male,18,3,129954.0,1,0,0,151352.74,0
672,Spain,Male,34,9,0.0,2,1,1,100820.7,0
675,Germany,Female,38,10,0.0,2,0,1,126633.75,0
842,France,Female,59,6,53064.27,1,1,0,89279.05,0
658,France,Female,27,2,0.0,1,1,1,164599.41,1
637,France,Female,47,4,0.0,1,1,1,158906.06,1
631,Spain,Female,52,8,0.0,1,0,1,146794.52,0
668,France,Male,32,6,125122.87,1,1,1,13776.96,0
542,France,Male,36,2,0.0,1,1,0,108107.47,1
614,Germany,Male,42,3,137823.4,2,1,1,159215.79,0
554,France,Female,24,2,0.0,1,1,1,56525.83,0
566,France,Female,35,5,92009.76,2,1,1,59248.23,0
726,Germany,Female,54,4,107716.39,1,1,0,181807.1,1
652,France,Female,46,5,45798.35,2,1,0,169925.98,0
580,France,Male,38,10,0.0,1,0,1,197745.44,1
636,France,Female,41,7,91483.95,1,0,1,104510.11,0
627,France,Female,46,6,45494.17,2,0,1,33604.83,0
655,France,Female,48,4,142118.52,1,1,1,11568.15,0
507,Spain,Female,34,6,89016.29,1,1,0,144165.3,1
546,Spain,Male,57,10,29629.3,1,1,0,165167.78,0
513,France,Female,54,0,0.0,2,0,0,91374.4,0
565,Spain,Male,47,3,110262.53,1,0,0,90901.42,1
581,Germany,Male,31,0,81803.3,1,1,0,169651.42,0
552,Germany,Male,29,2,125790.43,1,1,1,45349.18,0
723,Germany,Male,36,0,134849.89,2,1,0,22053.89,1
825,Germany,Female,41,6,229888.41,4,1,1,193482.0,0
728,Spain,Female,21,9,0.0,1,1,0,113055.16,0
596,France,Male,45,10,0.0,1,1,1,156751.4,0
670,Germany,Female,54,2,86267.91,2,1,1,191401.17,1
644,France,Male,46,7,91134.65,3,1,1,163979.8,0
592,France,Male,33,3,134903.69,1,1,1,98845.67,0
776,Germany,Female,31,3,56453.52,2,0,1,133142.63,0
841,France,Male,43,6,77374.89,2,0,0,130126.69,1
510,France,Female,38,7,40290.58,1,0,1,185850.63,0
787,France,Female,45,6,73682.18,2,0,0,36804.93,0
594,France,Female,47,1,75621.79,2,1,1,142185.56,0
625,Germany,Male,52,4,0.0,1,1,0,173936.29,1
677,Germany,Female,28,3,43301.34,1,1,1,78225.64,0
797,France,Male,42,0,0.0,1,1,1,144576.51,0
677,France,Female,36,0,129555.12,1,0,1,57470.78,0
689,France,Female,39,4,29660.85,2,1,1,26726.21,0
731,France,Male,50,1,106350.59,2,0,1,14827.06,0
746,Germany,Male,51,8,23606.75,2,1,0,110686.46,1
699,Germany,Male,55,0,174797.3,2,1,1,19816.92,1
747,France,Male,45,2,188933.64,1,0,1,122561.21,0
593,France,Male,39,10,102101.66,1,0,1,81349.66,0
485,Spain,Male,37,7,60662.45,2,1,0,11305.0,1
823,Spain,Female,21,6,70457.99,1,1,1,53030.56,0
551,France,Female,55,0,0.0,1,1,1,150297.43,0
599,France,Male,36,0,0.0,2,1,1,81971.24,1
619,France,Male,46,9,0.0,2,0,0,147855.47,0
602,Spain,Female,47,8,154691.29,1,1,0,164844.89,1
581,France,Female,26,10,155492.23,2,0,1,161419.29,0
694,France,Female,30,8,113870.07,1,1,0,137414.84,0
695,Spain,Female,57,0,0.0,2,0,1,151851.91,1
709,Germany,Female,43,8,64957.05,2,1,1,118261.15,0
703,France,Female,34,5,108157.51,2,0,0,98304.39,0
610,France,Female,39,7,42542.79,1,1,0,21724.96,0
610,France,Female,52,4,120807.11,2,0,1,195269.97,0
756,Germany,Male,50,7,0.0,1,0,0,169646.31,1
600,France,Female,24,9,0.0,2,1,1,137665.84,0
599,Spain,Female,58,10,131269.85,4,1,0,132377.99,1
738,Spain,Male,51,5,7953.3,1,0,0,119593.75,0
648,Germany,Male,38,3,174334.5,2,0,0,27939.82,0
602,Germany,Female,27,6,23495.96,1,0,1,70686.76,0
603,France,Female,52,5,0.0,2,1,1,74527.44,1
757,France,Female,45,2,137164.26,2,1,1,160803.58,0
706,Germany,Female,24,7,0.0,1,1,1,124942.27,0
672,France,Female,37,0,38552.51,2,0,1,85647.9,0
539,France,Male,74,4,47887.07,3,1,0,72336.85,1
673,France,Male,40,7,119927.72,2,1,0,172236.58,1
630,France,Male,32,10,0.0,3,0,0,159270.67,1
563,France,Male,29,6,47425.4,1,1,0,164488.72,0
593,Germany,Female,59,10,125414.82,4,1,1,85127.95,0
716,Spain,Female,49,9,26205.78,1,0,1,101055.91,0
768,Germany,Male,55,2,137468.24,1,1,1,118922.74,0
550,Spain,Male,43,9,59040.23,1,1,0,46444.75,1
562,France,Female,54,3,109186.7,1,0,1,78833.24,0
716,Spain,Female,31,6,100455.32,2,0,1,103313.9,0
611,Germany,Female,42,2,165354.18,1,1,1,137371.3,0
703,France,Male,43,5,117590.76,2,1,0,95404.96,0
610,Spain,Female,55,7,73846.7,1,1,0,39374.83,1
705,France,Female,44,10,0.0,1,1,0,90770.33,0
519,France,Female,33,10,216405.49,2,1,1,110960.17,0
702,France,Female,41,8,0.0,2,1,0,133647.11,0
451,France,Female,22,6,0.0,1,1,1,172223.15,1
738,France,Male,18,9,61652.13,2,1,0,54174.48,0
647,Germany,Male,49,1,0.0,2,0,1,116348.35,1
692,Spain,Male,36,10,0.0,1,1,1,89301.17,0
673,France,Female,37,2,58938.27,1,1,1,140520.45,0
488,Germany,Female,49,4,105139.82,4,0,1,176111.1,0
780,France,Male,55,9,0.0,1,1,0,100647.55,1
682,Spain,Male,46,7,112820.4,1,0,1,170393.0,0
722,France,Male,61,9,0.0,1,0,0,10384.07,0
574,France,Male,46,7,218248.09,1,0,1,183322.59,0
673,Germany,Female,43,6,196647.31,3,0,1,159813.0,1
526,Germany,Female,43,1,0.0,3,0,0,35429.17,1
664,Spain,Male,26,10,171339.28,2,1,0,138307.49,0
561,Germany,Male,51,7,91117.06,2,1,0,107703.85,0
850,Spain,Female,18,7,142671.63,2,1,0,194433.27,0
707,France,Female,34,4,82975.93,2,0,1,67826.07,0
776,France,Male,40,10,34518.42,2,1,1,125711.33,0
626,France,Male,31,4,239779.98,3,1,0,109343.14,0
688,France,Male,35,2,31860.02,1,1,0,52014.32,1
736,France,Male,60,1,120473.02,1,1,0,164597.49,0
548,France,Female,52,7,119865.59,2,1,0,151174.25,1
586,France,Female,32,8,131832.29,2,1,1,113385.43,0
742,Germany,Female,35,2,100336.42,1,0,0,189369.3,1
629,France,Male,26,7,100879.01,1,1,1,186066.24,0
579,Germany,Male,48,10,112197.41,2,0,0,165418.16,1
590,Germany,Male,37,5,129953.16,2,0,0,38952.42,0
534,France,Female,18,10,104905.55,2,1,1,179889.22,0
464,France,Female,41,1,101445.22,2,1,0,68104.06,0
489,Germany,Male,45,4,0.0,2,0,0,118314.82,0
654,Germany,Female,51,6,209711.49,2,0,1,195201.74,0
714,France,Male,39,3,132856.36,2,1,0,53882.29,0
850,France,Female,36,1,115863.15,1,1,1,47953.02,0
646,Germany,Male,62,5,72527.7,1,1,0,171867.31,1
528,Germany,Female,40,3,52812.06,1,1,0,12481.15,1
647,France,Female,48,2,149719.3,2,1,1,43103.99,0
717,France,Male,34,4,96687.16,2,1,1,72192.21,0
748,Spain,Male,48,4,137295.36,1,1,1,150273.86,0
739,France,Male,24,9,34688.19,2,1,0,101288.32,0
704,Spain,Male,35,5,185436.45,2,1,0,84732.43,0
659,France,Female,27,4,151871.63,1,0,0,184561.41,0
720,Germany,Female,33,4,0.0,1,0,0,153623.01,0
537,France,Female,54,6,129316.52,2,1,0,130237.86,0
459,France,Male,33,3,143532.23,1,0,1,74606.21,1
849,Spain,Female,48,9,35477.01,2,0,0,173187.95,0
646,France,Male,57,4,192247.0,2,1,1,58087.09,0
701,Spain,Male,40,4,130129.57,2,1,1,189724.52,1
384,France,Female,51,0,68386.68,2,1,1,59489.06,0
797,Spain,Male,46,9,47977.23,2,0,1,165816.23,1
760,Spain,Female,41,5,0.0,2,0,0,183700.18,0
501,Germany,Male,48,1,115980.28,1,1,1,53037.16,0
620,France,Male,60,1,0.0,1,1,1,53591.9,0
675,Germany,Female,33,4,106386.56,1,0,1,24933.72,0
530,Germany,Female,29,8,52857.33,2,0,1,74853.07,0
696,Spain,Female,29,1,0.0,1,1,1,105048.99,0
749,France,Male,51,1,94728.17,2,1,0,26332.08,0
681,France,Male,52,6,103872.06,1,0,0,37802.8,0
501,France,Male,34,5,228604.14,2,1,0,90209.72,0
552,Germany,Male,18,10,0.0,2,0,1,44226.14,0
638,Spain,Female,33,8,153191.78,2,0,1,156963.6,0
626,France,Male,46,7,246467.2,2,1,0,71265.9,1
628,Germany,Male,39,3,124997.84,2,1,1,18804.51,0
625,Spain,Male,42,6,111224.79,2,0,1,39359.4,0
479,France,Male,34,6,69681.22,1,1,0,68375.66,0
727,France,Female,51,3,81467.3,2,1,0,37700.35,1
710,Germany,Female,44,4,0.0,1,1,0,50954.73,1
700,Germany,Female,46,10,146102.01,1,1,1,49253.03,0
691,France,Female,42,5,39120.11,1,1,0,89550.04,0
623,Spain,Male,46,5,151942.27,1,0,1,109574.99,1
592,Germany,Male,45,8,102762.65,1,1,0,128288.94,1
553,Spain,Female,30,2,111659.05,2,1,0,182782.91,0
797,Spain,Male,44,2,102796.87,2,1,0,140733.36,0
648,Spain,Female,49,10,177075.87,1,1,1,47731.59,0
492,Germany,Male,53,8,167891.0,1,0,0,95346.18,1
647,France,Male,45,4,103497.65,2,1,0,148606.92,0
452,Germany,Male,29,10,58251.79,2,0,0,115474.72,0
674,France,Male,31,4,153042.23,2,1,0,42177.25,0
664,Germany,Female,35,7,54322.1,2,1,0,159625.69,0
599,France,Male,42,0,24147.21,2,1,1,47362.85,0
561,Germany,Male,39,7,130914.19,1,0,0,75419.17,0
703,France,Male,28,1,168361.48,2,1,1,149395.56,0
642,France,Male,28,2,83935.57,1,0,0,194177.51,0
466,France,Female,18,8,126034.92,1,1,0,179171.37,0
764,Germany,Female,18,2,0.0,3,0,0,194264.77,1
561,Spain,Female,39,5,142543.65,2,0,0,85381.61,0
525,France,Male,66,10,0.0,1,0,1,92811.08,0
779,Spain,Male,60,10,91331.01,1,1,1,40945.43,0
751,Spain,Male,29,4,51564.64,2,1,0,99797.7,0
610,France,Male,42,0,0.0,1,1,1,158282.11,0
531,Germany,Female,24,3,153135.8,3,1,1,23095.62,0
564,France,Female,26,6,45898.54,1,0,0,70612.56,0
608,France,Female,27,3,0.0,1,1,0,185858.05,0
766,Germany,Male,38,7,145425.17,1,1,1,44686.09,1
773,France,Male,38,10,78932.3,2,1,1,66453.8,0
666,Spain,Female,43,6,0.0,1,1,1,187661.24,1
712,Spain,Male,47,6,156950.26,1,1,0,75511.37,1
630,Spain,Female,36,5,62973.92,3,0,0,167873.51,1
567,Germany,Male,40,2,0.0,1,1,1,64548.76,1
507,Germany,Female,28,6,92811.66,2,1,1,58832.21,0
681,Spain,Female,25,10,171451.46,1,1,0,45547.2,0
736,France,Female,24,7,188758.02,2,1,1,21906.77,0
601,France,Male,47,8,99863.28,1,1,0,88918.39,1
763,Germany,Female,36,9,67969.68,2,1,1,145549.03,0
613,France,Female,19,4,160333.96,2,1,0,106015.35,0
658,France,Female,39,3,18196.63,2,1,0,87392.97,1
629,France,Male,26,10,117875.76,3,0,1,48842.94,0
767,Germany,Male,58,5,102716.49,1,0,1,139866.37,0
697,France,Female,34,8,172279.05,1,0,1,58042.68,0
644,France,Male,47,6,0.0,1,1,1,16095.1,0
657,France,Male,52,1,55988.51,2,1,1,193262.64,0
537,France,Male,29,3,113719.26,1,1,0,189073.18,1
438,Spain,Male,41,3,75328.57,2,1,0,50747.24,0
600,France,Male,46,1,89746.98,3,0,1,55331.82,1
632,Germany,Male,41,8,137104.16,1,1,1,120219.59,0
700,Spain,Male,44,10,0.0,1,1,0,91209.15,0
635,France,Male,25,10,115084.12,2,0,1,178679.9,0
605,Spain,Male,46,2,154778.15,1,1,0,91112.76,1
370,Germany,Male,35,4,183788.41,1,1,0,35807.68,1
